API_UWI,WellName,Latitude,Longitude,ENVInterval,LateralLength_FT,SpudDate,CompletionDate,FirstProdDate,First3MonthGas_MCF,First3MonthOil_BBL,First3MonthWater_BBL,First6MonthGas_MCF,First6MonthOil_BBL,First6MonthWater_BBL,First9MonthGas_MCF,First9MonthOil_BBL,First9MonthWater_BBL,First12MonthGas_MCF,First12MonthOil_BBL,First12MonthWater_BBL,CumGas_MCF,CumOil_BBL,CumWater_BBL,Norm. Cum. Water 3mo (bbl),Norm. Cum. Water 6mo (bbl),Norm. Cum. Water 9mo (bbl),Norm. Cum. Water 12mo (bbl),Norm. Cum. Water (bbl),Norm. Cum. Oil 3mo (bbl),Norm. Cum. Gas 3mo (Mcf),Norm. Cum Oil 6mo (bbl),Norm. Cum. Gas 6mo (Mcf),Norm. Cum. Oil 9mo (bbl),Norm. Cum Gas 9mo (Mcf),Norm. Cum Oil 12mo (bbl),Norm. Cum. Gas 12mo (Mcf),Norm. Cum. Oil (bbl),Norm. Cum Gas (Mcf),MonthNumber,ProdDate,MonthlyOil_BBL,MonthlyGas_MCF,MonthlyWater_BBL
42-317-45754,TEMPLE FORK 32-20 Q 19LS,32.185973,-101.861179,LOWER SPRABERRY,12857.0,2024-01-27,2024-08-05,2024-08-01,109772.0,91624.0,163096.0,139156.0,109198.0,194139.0,218125.0,170183.0,300606.0,306829.0,217077.0,381671.0,356384,239290.0,419717.0,126853.85393171036,150998.67776308625,233807.2645251614,296858.5206502295,326450.18277980865,71263.9029322548,85379.17087967644,84932.72147468306,108233.64704052267,132366.026289181,169654.662829587,168839.54266158515,238647.42941588242,186116.51240569341,277190.635451505,9,2025-04-01,14324.299219235832,20473.67192968811,24903.6182393475
42-317-45754,TEMPLE FORK 32-20 Q 19LS,32.185973,-101.861179,LOWER SPRABERRY,12857.0,2024-01-27,2024-08-05,2024-08-01,109772.0,91624.0,163096.0,139156.0,109198.0,194139.0,218125.0,170183.0,300606.0,306829.0,217077.0,381671.0,356384,239290.0,419717.0,126853.85393171036,150998.67776308625,233807.2645251614,296858.5206502295,326450.18277980865,71263.9029322548,85379.17087967644,84932.72147468306,108233.64704052267,132366.026289181,169654.662829587,168839.54266158515,238647.42941588242,186116.51240569341,277190.635451505,10,2025-05-01,13369.412558283464,22997.588862098473,23200.30821546739
42-317-45754,TEMPLE FORK 32-20 Q 19LS,32.185973,-101.861179,LOWER SPRABERRY,12857.0,2024-01-27,2024-08-05,2024-08-01,109772.0,91624.0,163096.0,139156.0,109198.0,194139.0,218125.0,170183.0,300606.0,306829.0,217077.0,381671.0,356384,239290.0,419717.0,126853.85393171036,150998.67776308625,233807.2645251614,296858.5206502295,326450.18277980865,71263.9029322548,85379.17087967644,84932.72147468306,108233.64704052267,132366.026289181,169654.662829587,168839.54266158515,238647.42941588242,186116.51240569341,277190.635451505,11,2025-06-01,12089.531581820196,22997.588862098473,20889.092944468717
42-317-45754,TEMPLE FORK 32-20 Q 19LS,32.185973,-101.861179,LOWER SPRABERRY,12857.0,2024-01-27,2024-08-05,2024-08-01,109772.0,91624.0,163096.0,139156.0,109198.0,194139.0,218125.0,170183.0,300606.0,306829.0,217077.0,381671.0,356384,239290.0,419717.0,126853.85393171036,150998.67776308625,233807.2645251614,296858.5206502295,326450.18277980865,71263.9029322548,85379.17087967644,84932.72147468306,108233.64704052267,132366.026289181,169654.662829587,168839.54266158515,238647.42941588242,186116.51240569341,277190.635451505,12,2025-07-01,11014.57223230049,22997.588862098473,18961.854965131974
42-317-45756,TEMPLE FORK 32-20 U 21JM,32.186084,-101.860712,JO MILL,12827.0,2024-01-11,2024-08-12,2024-08-01,14532.0,12134.0,122199.0,14601.0,12134.0,122199.0,113218.0,73154.0,264068.0,267718.0,176507.0,366954.0,355105,218676.0,404843.0,95267.01489046542,95267.01489046542,205868.8703516021,286079.363841896,315617.8373742886,9459.733374912294,11329.227410930069,9459.733374912294,11383.020191782958,57031.26218133624,88265.37771887425,137605.83144928666,208714.43049816793,170481.01660559757,276841.8180400717,1,2024-08-01,9415.931511702829,11222.36317466,94825.89540123404
42-317-45756,TEMPLE FORK 32-20 U 21JM,32.186084,-101.860712,JO MILL,12827.0,2024-01-11,2024-08-12,2024-08-01,14532.0,12134.0,122199.0,14601.0,12134.0,122199.0,113218.0,73154.0,264068.0,267718.0,176507.0,366954.0,355105,218676.0,404843.0,95267.01489046542,95267.01489046542,205868.8703516021,286079.363841896,315617.8373742886,9459.733374912294,11329.227410930069,9459.733374912294,11383.020191782958,57031.26218133624,88265.37771887425,137605.83144928666,208714.43049816793,170481.01660559757,276841.8180400717,2,2024-09-01,29.017772073887166,70.79519004094591,292.2319704678537
42-317-45756,TEMPLE FORK 32-20 U 21JM,32.186084,-101.860712,JO MILL,12827.0,2024-01-11,2024-08-12,2024-08-01,14532.0,12134.0,122199.0,14601.0,12134.0,122199.0,113218.0,73154.0,264068.0,267718.0,176507.0,366954.0,355105,218676.0,404843.0,95267.01489046542,95267.01489046542,205868.8703516021,286079.363841896,315617.8373742886,9459.733374912294,11329.227410930069,9459.733374912294,11383.020191782958,57031.26218133624,88265.37771887425,137605.83144928666,208714.43049816793,170481.01660559757,276841.8180400717,3,2024-10-01,14.784091135577556,36.06904622912267,148.8875187635109
42-317-45756,TEMPLE FORK 32-20 U 21JM,32.186084,-101.860712,JO MILL,12827.0,2024-01-11,2024-08-12,2024-08-01,14532.0,12134.0,122199.0,14601.0,12134.0,122199.0,113218.0,73154.0,264068.0,267718.0,176507.0,366954.0,355105,218676.0,404843.0,95267.01489046542,95267.01489046542,205868.8703516021,286079.363841896,315617.8373742886,9459.733374912294,11329.227410930069,9459.733374912294,11383.020191782958,57031.26218133624,88265.37771887425,137605.83144928666,208714.43049816793,170481.01660559757,276841.8180400717,4,2024-11-01,0.0,17.930926950963112,0.0
42-317-45756,TEMPLE FORK 32-20 U 21JM,32.186084,-101.860712,JO MILL,12827.0,2024-01-11,2024-08-12,2024-08-01,14532.0,12134.0,122199.0,14601.0,12134.0,122199.0,113218.0,73154.0,264068.0,267718.0,176507.0,366954.0,355105,218676.0,404843.0,95267.01489046542,95267.01489046542,205868.8703516021,286079.363841896,315617.8373742886,9459.733374912294,11329.227410930069,9459.733374912294,11383.020191782958,57031.26218133624,88265.37771887425,137605.83144928666,208714.43049816793,170481.01660559757,276841.8180400717,5,2024-12-01,0.0,17.930926950963112,0.0
42-317-45756,TEMPLE FORK 32-20 U 21JM,32.186084,-101.860712,JO MILL,12827.0,2024-01-11,2024-08-12,2024-08-01,14532.0,12134.0,122199.0,14601.0,12134.0,122199.0,113218.0,73154.0,264068.0,267718.0,176507.0,366954.0,355105,218676.0,404843.0,95267.01489046542,95267.01489046542,205868.8703516021,286079.363841896,315617.8373742886,9459.733374912294,11329.227410930069,9459.733374912294,11383.020191782958,57031.26218133624,88265.37771887425,137605.83144928666,208714.43049816793,170481.01660559757,276841.8180400717,6,2025-01-01,0.0,17.930926950963112,0.0
42-317-45756,TEMPLE FORK 32-20 U 21JM,32.186084,-101.860712,JO MILL,12827.0,2024-01-11,2024-08-12,2024-08-01,14532.0,12134.0,122199.0,14601.0,12134.0,122199.0,113218.0,73154.0,264068.0,267718.0,176507.0,366954.0,355105,218676.0,404843.0,95267.01489046542,95267.01489046542,205868.8703516021,286079.363841896,315617.8373742886,9459.733374912294,11329.227410930069,9459.733374912294,11383.020191782958,57031.26218133624,88265.37771887425,137605.83144928666,208714.43049816793,170481.01660559757,276841.8180400717,7,2025-02-01,15857.176268807983,25627.452509030434,41487.45332660849
42-317-45756,TEMPLE FORK 32-20 U 21JM,32.186084,-101.860712,JO MILL,12827.0,2024-01-11,2024-08-12,2024-08-01,14532.0,12134.0,122199.0,14601.0,12134.0,122199.0,113218.0,73154.0,264068.0,267718.0,176507.0,366954.0,355105,218676.0,404843.0,95267.01489046542,95267.01489046542,205868.8703516021,286079.363841896,315617.8373742886,9459.733374912294,11329.227410930069,9459.733374912294,11383.020191782958,57031.26218133624,88265.37771887425,137605.83144928666,208714.43049816793,170481.01660559757,276841.8180400717,8,2025-03-01,15857.176268807983,25627.452509030434,36544.53415278607
42-317-45756,TEMPLE FORK 32-20 U 21JM,32.186084,-101.860712,JO MILL,12827.0,2024-01-11,2024-08-12,2024-08-01,14532.0,12134.0,122199.0,14601.0,12134.0,122199.0,113218.0,73154.0,264068.0,267718.0,176507.0,366954.0,355105,218676.0,404843.0,95267.01489046542,95267.01489046542,205868.8703516021,286079.363841896,315617.8373742886,9459.733374912294,11329.227410930069,9459.733374912294,11383.020191782958,57031.26218133624,88265.37771887425,137605.83144928666,208714.43049816793,170481.01660559757,276841.8180400717,9,2025-04-01,15857.176268807983,25627.452509030434,32569.867981742096
42-317-45756,TEMPLE FORK 32-20 U 21JM,32.186084,-101.860712,JO MILL,12827.0,2024-01-11,2024-08-12,2024-08-01,14532.0,12134.0,122199.0,14601.0,12134.0,122199.0,113218.0,73154.0,264068.0,267718.0,176507.0,366954.0,355105,218676.0,404843.0,95267.01489046542,95267.01489046542,205868.8703516021,286079.363841896,315617.8373742886,9459.733374912294,11329.227410930069,9459.733374912294,11383.020191782958,57031.26218133624,88265.37771887425,137605.83144928666,208714.43049816793,170481.01660559757,276841.8180400717,10,2025-05-01,26858.189755983476,40149.68425976456,30087.46183423751
42-317-45756,TEMPLE FORK 32-20 U 21JM,32.186084,-101.860712,JO MILL,12827.0,2024-01-11,2024-08-12,2024-08-01,14532.0,12134.0,122199.0,14601.0,12134.0,122199.0,113218.0,73154.0,264068.0,267718.0,176507.0,366954.0,355105,218676.0,404843.0,95267.01489046542,95267.01489046542,205868.8703516021,286079.363841896,315617.8373742886,9459.733374912294,11329.227410930069,9459.733374912294,11383.020191782958,57031.26218133624,88265.37771887425,137605.83144928666,208714.43049816793,170481.01660559757,276841.8180400717,11,2025-06-01,26858.189755983476,40149.68425976456,26502.766219847523
42-317-45756,TEMPLE FORK 32-20 U 21JM,32.186084,-101.860712,JO MILL,12827.0,2024-01-11,2024-08-12,2024-08-01,14532.0,12134.0,122199.0,14601.0,12134.0,122199.0,113218.0,73154.0,264068.0,267718.0,176507.0,366954.0,355105,218676.0,404843.0,95267.01489046542,95267.01489046542,205868.8703516021,286079.363841896,315617.8373742886,9459.733374912294,11329.227410930069,9459.733374912294,11383.020191782958,57031.26218133624,88265.37771887425,137605.83144928666,208714.43049816793,170481.01660559757,276841.8180400717,12,2025-07-01,26858.189755983476,40149.68425976456,23620.26543620888
42-317-45631,TEMPLE FORK 32-20 C 3LS,32.183753,-101.870484,LOWER SPRABERRY,13054.0,2023-12-16,2024-08-08,2024-08-01,78521.0,72705.0,268191.0,198612.0,139534.0,584805.0,267459.0,165484.0,741399.0,313424.0,180151.0,859351.0,343265,189981.0,955756.0,205447.372452888,447989.12210816605,567947.7554772483,658304.7341810939,732155.6611000459,55695.57223839436,60150.911597977625,106889.84219396353,152146.46851539757,126768.80649609314,204886.62478933658,138004.44308258005,240098.05423624942,145534.70200704763,262957.7141106174,1,2024-08-01,19089.078355603506,20050.30386599254,68482.457484296
42-317-45631,TEMPLE FORK 32-20 C 3LS,32.183753,-101.870484,LOWER SPRABERRY,13054.0,2023-12-16,2024-08-08,2024-08-01,78521.0,72705.0,268191.0,198612.0,139534.0,584805.0,267459.0,165484.0,741399.0,313424.0,180151.0,859351.0,343265,189981.0,955756.0,205447.372452888,447989.12210816605,567947.7554772483,658304.7341810939,732155.6611000459,55695.57223839436,60150.911597977625,106889.84219396353,152146.46851539757,126768.80649609314,204886.62478933658,138004.44308258005,240098.05423624942,145534.70200704763,262957.7141106174,2,2024-09-01,18560.3084141904,20050.30386599254,68482.457484296
42-317-45631,TEMPLE FORK 32-20 C 3LS,32.183753,-101.870484,LOWER SPRABERRY,13054.0,2023-12-16,2024-08-08,2024-08-01,78521.0,72705.0,268191.0,198612.0,139534.0,584805.0,267459.0,165484.0,741399.0,313424.0,180151.0,859351.0,343265,189981.0,955756.0,205447.372452888,447989.12210816605,567947.7554772483,658304.7341810939,732155.6611000459,55695.57223839436,60150.911597977625,106889.84219396353,152146.46851539757,126768.80649609314,204886.62478933658,138004.44308258005,240098.05423624942,145534.70200704763,262957.7141106174,3,2024-10-01,18046.185468600444,20050.30386599254,68482.457484296
42-317-45631,TEMPLE FORK 32-20 C 3LS,32.183753,-101.870484,LOWER SPRABERRY,13054.0,2023-12-16,2024-08-08,2024-08-01,78521.0,72705.0,268191.0,198612.0,139534.0,584805.0,267459.0,165484.0,741399.0,313424.0,180151.0,859351.0,343265,189981.0,955756.0,205447.372452888,447989.12210816605,567947.7554772483,658304.7341810939,732155.6611000459,55695.57223839436,60150.911597977625,106889.84219396353,152146.46851539757,126768.80649609314,204886.62478933658,138004.44308258005,240098.05423624942,145534.70200704763,262957.7141106174,4,2024-11-01,25281.311478298394,38080.77093923017,107211.39386504696
42-317-45631,TEMPLE FORK 32-20 C 3LS,32.183753,-101.870484,LOWER SPRABERRY,13054.0,2023-12-16,2024-08-08,2024-08-01,78521.0,72705.0,268191.0,198612.0,139534.0,584805.0,267459.0,165484.0,741399.0,313424.0,180151.0,859351.0,343265,189981.0,955756.0,205447.372452888,447989.12210816605,567947.7554772483,658304.7341810939,732155.6611000459,55695.57223839436,60150.911597977625,106889.84219396353,152146.46851539757,126768.80649609314,204886.62478933658,138004.44308258005,240098.05423624942,145534.70200704763,262957.7141106174,5,2024-12-01,15243.771482106788,29728.91467799738,76558.7194646507
42-317-45631,TEMPLE FORK 32-20 C 3LS,32.183753,-101.870484,LOWER SPRABERRY,13054.0,2023-12-16,2024-08-08,2024-08-01,78521.0,72705.0,268191.0,198612.0,139534.0,584805.0,267459.0,165484.0,741399.0,313424.0,180151.0,859351.0,343265,189981.0,955756.0,205447.372452888,447989.12210816605,567947.7554772483,658304.7341810939,732155.6611000459,55695.57223839436,60150.911597977625,106889.84219396353,152146.46851539757,126768.80649609314,204886.62478933658,138004.44308258005,240098.05423624942,145534.70200704763,262957.7141106174,6,2025-01-01,10669.186995163986,24185.871300192404,58771.636325580395
42-317-45631,TEMPLE FORK 32-20 C 3LS,32.183753,-101.870484,LOWER SPRABERRY,13054.0,2023-12-16,2024-08-08,2024-08-01,78521.0,72705.0,268191.0,198612.0,139534.0,584805.0,267459.0,165484.0,741399.0,313424.0,180151.0,859351.0,343265,189981.0,955756.0,205447.372452888,447989.12210816605,567947.7554772483,658304.7341810939,732155.6611000459,55695.57223839436,60150.911597977625,106889.84219396353,152146.46851539757,126768.80649609314,204886.62478933658,138004.44308258005,240098.05423624942,145534.70200704763,262957.7141106174,7,2025-02-01,8280.011865853117,20460.374709617452,44326.83147748239
42-317-45631,TEMPLE FORK 32-20 C 3LS,32.183753,-101.870484,LOWER SPRABERRY,13054.0,2023-12-16,2024-08-08,2024-08-01,78521.0,72705.0,268191.0,198612.0,139534.0,584805.0,267459.0,165484.0,741399.0,313424.0,180151.0,859351.0,343265,189981.0,955756.0,205447.372452888,447989.12210816605,567947.7554772483,658304.7341810939,732155.6611000459,55695.57223839436,60150.911597977625,106889.84219396353,152146.46851539757,126768.80649609314,204886.62478933658,138004.44308258005,240098.05423624942,145534.70200704763,262957.7141106174,8,2025-03-01,6411.762530268487,17322.70654878148,39721.00702935353
42-317-45631,TEMPLE FORK 32-20 C 3LS,32.183753,-101.870484,LOWER SPRABERRY,13054.0,2023-12-16,2024-08-08,2024-08-01,78521.0,72705.0,268191.0,198612.0,139534.0,584805.0,267459.0,165484.0,741399.0,313424.0,180151.0,859351.0,343265,189981.0,955756.0,205447.372452888,447989.12210816605,567947.7554772483,658304.7341810939,732155.6611000459,55695.57223839436,60150.911597977625,106889.84219396353,152146.46851539757,126768.80649609314,204886.62478933658,138004.44308258005,240098.05423624942,145534.70200704763,262957.7141106174,9,2025-04-01,5187.189906008001,14957.075015540076,35910.79486224638
42-317-45631,TEMPLE FORK 32-20 C 3LS,32.183753,-101.870484,LOWER SPRABERRY,13054.0,2023-12-16,2024-08-08,2024-08-01,78521.0,72705.0,268191.0,198612.0,139534.0,584805.0,267459.0,165484.0,741399.0,313424.0,180151.0,859351.0,343265,189981.0,955756.0,205447.372452888,447989.12210816605,567947.7554772483,658304.7341810939,732155.6611000459,55695.57223839436,60150.911597977625,106889.84219396353,152146.46851539757,126768.80649609314,204886.62478933658,138004.44308258005,240098.05423624942,145534.70200704763,262957.7141106174,10,2025-05-01,4679.881851116295,13660.161278306488,33388.49781238106
42-317-45631,TEMPLE FORK 32-20 C 3LS,32.183753,-101.870484,LOWER SPRABERRY,13054.0,2023-12-16,2024-08-08,2024-08-01,78521.0,72705.0,268191.0,198612.0,139534.0,584805.0,267459.0,165484.0,741399.0,313424.0,180151.0,859351.0,343265,189981.0,955756.0,205447.372452888,447989.12210816605,567947.7554772483,658304.7341810939,732155.6611000459,55695.57223839436,60150.911597977625,106889.84219396353,152146.46851539757,126768.80649609314,204886.62478933658,138004.44308258005,240098.05423624942,145534.70200704763,262957.7141106174,11,2025-06-01,3623.9430069922178,11565.329012371507,29919.232033962377
42-317-45631,TEMPLE FORK 32-20 C 3LS,32.183753,-101.870484,LOWER SPRABERRY,13054.0,2023-12-16,2024-08-08,2024-08-01,78521.0,72705.0,268191.0,198612.0,139534.0,584805.0,267459.0,165484.0,741399.0,313424.0,180151.0,859351.0,343265,189981.0,955756.0,205447.372452888,447989.12210816605,567947.7554772483,658304.7341810939,732155.6611000459,55695.57223839436,60150.911597977625,106889.84219396353,152146.46851539757,126768.80649609314,204886.62478933658,138004.44308258005,240098.05423624942,145534.70200704763,262957.7141106174,12,2025-07-01,2931.8117283784,9985.93915623484,27049.24885750209
42-317-45755,TEMPLE FORK 32-20 Q 20WB,32.185992,-101.861101,WOLFCAMP B UPPER,13072.0,2024-01-26,2024-07-30,2024-07-01,68751.0,95732.0,86531.0,120065.0,151143.0,136525.0,159990.0,200941.0,181278.0,236071.0,255974.0,230616.0,298470,287635.0,258915.0,66195.68543451652,104440.78947368421,138676.5605875153,176419.82864137087,198068.3904528764,73234.39412484701,52594.09424724602,115623.47001223991,91848.99020807834,153718.63525091799,122391.37086903305,195818.5434516524,180592.87025703795,220039.0146878825,228327.72337821298,1,2024-07-01,30188.340751318658,19504.5093963847,27308.565072040947
42-317-45755,TEMPLE FORK 32-20 Q 20WB,32.185992,-101.861101,WOLFCAMP B UPPER,13072.0,2024-01-26,2024-07-30,2024-07-01,68751.0,95732.0,86531.0,120065.0,151143.0,136525.0,159990.0,200941.0,181278.0,236071.0,255974.0,230616.0,298470,287635.0,258915.0,66195.68543451652,104440.78947368421,138676.5605875153,176419.82864137087,198068.3904528764,73234.39412484701,52594.09424724602,115623.47001223991,91848.99020807834,153718.63525091799,122391.37086903305,195818.5434516524,180592.87025703795,220039.0146878825,228327.72337821298,2,2024-08-01,23695.673446217985,17406.65883824334,21413.200799342358
42-317-45755,TEMPLE FORK 32-20 Q 20WB,32.185992,-101.861101,WOLFCAMP B UPPER,13072.0,2024-01-26,2024-07-30,2024-07-01,68751.0,95732.0,86531.0,120065.0,151143.0,136525.0,159990.0,200941.0,181278.0,236071.0,255974.0,230616.0,298470,287635.0,258915.0,66195.68543451652,104440.78947368421,138676.5605875153,176419.82864137087,198068.3904528764,73234.39412484701,52594.09424724602,115623.47001223991,91848.99020807834,153718.63525091799,122391.37086903305,195818.5434516524,180592.87025703795,220039.0146878825,228327.72337821298,3,2024-09-01,19350.37992731036,15682.926012617983,17473.91956313321
42-317-45755,TEMPLE FORK 32-20 Q 20WB,32.185992,-101.861101,WOLFCAMP B UPPER,13072.0,2024-01-26,2024-07-30,2024-07-01,68751.0,95732.0,86531.0,120065.0,151143.0,136525.0,159990.0,200941.0,181278.0,236071.0,255974.0,230616.0,298470,287635.0,258915.0,66195.68543451652,104440.78947368421,138676.5605875153,176419.82864137087,198068.3904528764,73234.39412484701,52594.09424724602,115623.47001223991,91848.99020807834,153718.63525091799,122391.37086903305,195818.5434516524,180592.87025703795,220039.0146878825,228327.72337821298,4,2024-10-01,14635.602149743121,14323.434221107284,13221.759505501415
42-317-45755,TEMPLE FORK 32-20 Q 20WB,32.185992,-101.861101,WOLFCAMP B UPPER,13072.0,2024-01-26,2024-07-30,2024-07-01,68751.0,95732.0,86531.0,120065.0,151143.0,136525.0,159990.0,200941.0,181278.0,236071.0,255974.0,230616.0,298470,287635.0,258915.0,66195.68543451652,104440.78947368421,138676.5605875153,176419.82864137087,198068.3904528764,73234.39412484701,52594.09424724602,115623.47001223991,91848.99020807834,153718.63525091799,122391.37086903305,195818.5434516524,180592.87025703795,220039.0146878825,228327.72337821298,5,2024-11-01,14123.724348217569,13018.456103508197,12742.579228856917
42-317-45755,TEMPLE FORK 32-20 Q 20WB,32.185992,-101.861101,WOLFCAMP B UPPER,13072.0,2024-01-26,2024-07-30,2024-07-01,68751.0,95732.0,86531.0,120065.0,151143.0,136525.0,159990.0,200941.0,181278.0,236071.0,255974.0,230616.0,298470,287635.0,258915.0,66195.68543451652,104440.78947368421,138676.5605875153,176419.82864137087,198068.3904528764,73234.39412484701,52594.09424724602,115623.47001223991,91848.99020807834,153718.63525091799,122391.37086903305,195818.5434516524,180592.87025703795,220039.0146878825,228327.72337821298,6,2024-12-01,13629.749389432212,11913.005636216832,12280.765304809365
42-317-45755,TEMPLE FORK 32-20 Q 20WB,32.185992,-101.861101,WOLFCAMP B UPPER,13072.0,2024-01-26,2024-07-30,2024-07-01,68751.0,95732.0,86531.0,120065.0,151143.0,136525.0,159990.0,200941.0,181278.0,236071.0,255974.0,230616.0,298470,287635.0,258915.0,66195.68543451652,104440.78947368421,138676.5605875153,176419.82864137087,198068.3904528764,73234.39412484701,52594.09424724602,115623.47001223991,91848.99020807834,153718.63525091799,122391.37086903305,195818.5434516524,180592.87025703795,220039.0146878825,228327.72337821298,7,2025-01-01,12698.388412892693,10180.793553651572,11411.92370461036
42-317-45755,TEMPLE FORK 32-20 Q 20WB,32.185992,-101.861101,WOLFCAMP B UPPER,13072.0,2024-01-26,2024-07-30,2024-07-01,68751.0,95732.0,86531.0,120065.0,151143.0,136525.0,159990.0,200941.0,181278.0,236071.0,255974.0,230616.0,298470,287635.0,258915.0,66195.68543451652,104440.78947368421,138676.5605875153,176419.82864137087,198068.3904528764,73234.39412484701,52594.09424724602,115623.47001223991,91848.99020807834,153718.63525091799,122391.37086903305,195818.5434516524,180592.87025703795,220039.0146878825,228327.72337821298,8,2025-02-01,12698.388412892693,10180.793553651572,11411.92370461036
42-317-45755,TEMPLE FORK 32-20 Q 20WB,32.185992,-101.861101,WOLFCAMP B UPPER,13072.0,2024-01-26,2024-07-30,2024-07-01,68751.0,95732.0,86531.0,120065.0,151143.0,136525.0,159990.0,200941.0,181278.0,236071.0,255974.0,230616.0,298470,287635.0,258915.0,66195.68543451652,104440.78947368421,138676.5605875153,176419.82864137087,198068.3904528764,73234.39412484701,52594.09424724602,115623.47001223991,91848.99020807834,153718.63525091799,122391.37086903305,195818.5434516524,180592.87025703795,220039.0146878825,228327.72337821298,9,2025-03-01,12698.388412892693,10180.793553651572,11411.92370461036
42-317-45755,TEMPLE FORK 32-20 Q 20WB,32.185992,-101.861101,WOLFCAMP B UPPER,13072.0,2024-01-26,2024-07-30,2024-07-01,68751.0,95732.0,86531.0,120065.0,151143.0,136525.0,159990.0,200941.0,181278.0,236071.0,255974.0,230616.0,298470,287635.0,258915.0,66195.68543451652,104440.78947368421,138676.5605875153,176419.82864137087,198068.3904528764,73234.39412484701,52594.09424724602,115623.47001223991,91848.99020807834,153718.63525091799,122391.37086903305,195818.5434516524,180592.87025703795,220039.0146878825,228327.72337821298,10,2025-04-01,14033.302733578137,19400.499796001634,12581.08935128519
42-317-45755,TEMPLE FORK 32-20 Q 20WB,32.185992,-101.861101,WOLFCAMP B UPPER,13072.0,2024-01-26,2024-07-30,2024-07-01,68751.0,95732.0,86531.0,120065.0,151143.0,136525.0,159990.0,200941.0,181278.0,236071.0,255974.0,230616.0,298470,287635.0,258915.0,66195.68543451652,104440.78947368421,138676.5605875153,176419.82864137087,198068.3904528764,73234.39412484701,52594.09424724602,115623.47001223991,91848.99020807834,153718.63525091799,122391.37086903305,195818.5434516524,180592.87025703795,220039.0146878825,228327.72337821298,11,2025-05-01,14033.302733578137,19400.499796001634,12581.08935128519
42-317-45755,TEMPLE FORK 32-20 Q 20WB,32.185992,-101.861101,WOLFCAMP B UPPER,13072.0,2024-01-26,2024-07-30,2024-07-01,68751.0,95732.0,86531.0,120065.0,151143.0,136525.0,159990.0,200941.0,181278.0,236071.0,255974.0,230616.0,298470,287635.0,258915.0,66195.68543451652,104440.78947368421,138676.5605875153,176419.82864137087,198068.3904528764,73234.39412484701,52594.09424724602,115623.47001223991,91848.99020807834,153718.63525091799,122391.37086903305,195818.5434516524,180592.87025703795,220039.0146878825,228327.72337821298,12,2025-06-01,14033.302733578137,19400.499796001634,12581.08935128519
42-317-45660,TEMPLE FORK 32-20 J 11LS,32.184373,-101.867887,LOWER SPRABERRY,13172.0,2023-12-18,2024-08-01,2024-08-01,80563.0,92333.0,118395.0,138062.0,131655.0,169762.0,185615.0,159818.0,209886.0,220792.0,174974.0,233453.0,244020,183080.0,247005.0,89883.84451867598,128880.9596112967,159342.544791983,177234.2848466444,187522.77558457333,70097.93501366535,61162.31399939265,99950.65290009111,104814.75857880352,121331.6125113878,140916.33768600062,132837.83783783784,167622.22897054357,138991.8007895536,185256.60491952626,1,2024-08-01,33175.27886078871,23089.940823584504,42177.556910356114
42-317-45660,TEMPLE FORK 32-20 J 11LS,32.184373,-101.867887,LOWER SPRABERRY,13172.0,2023-12-18,2024-08-01,2024-08-01,80563.0,92333.0,118395.0,138062.0,131655.0,169762.0,185615.0,159818.0,209886.0,220792.0,174974.0,233453.0,244020,183080.0,247005.0,89883.84451867598,128880.9596112967,159342.544791983,177234.2848466444,187522.77558457333,70097.93501366535,61162.31399939265,99950.65290009111,104814.75857880352,121331.6125113878,140916.33768600062,132837.83783783784,167622.22897054357,138991.8007895536,185256.60491952626,2,2024-09-01,21410.123177310696,20188.572151839555,27580.800046235185
42-317-45660,TEMPLE FORK 32-20 J 11LS,32.184373,-101.867887,LOWER SPRABERRY,13172.0,2023-12-18,2024-08-01,2024-08-01,80563.0,92333.0,118395.0,138062.0,131655.0,169762.0,185615.0,159818.0,209886.0,220792.0,174974.0,233453.0,244020,183080.0,247005.0,89883.84451867598,128880.9596112967,159342.544791983,177234.2848466444,187522.77558457333,70097.93501366535,61162.31399939265,99950.65290009111,104814.75857880352,121331.6125113878,140916.33768600062,132837.83783783784,167622.22897054357,138991.8007895536,185256.60491952626,3,2024-10-01,15512.532975565935,17883.80102396858,20125.487562084683
42-317-45660,TEMPLE FORK 32-20 J 11LS,32.184373,-101.867887,LOWER SPRABERRY,13172.0,2023-12-18,2024-08-01,2024-08-01,80563.0,92333.0,118395.0,138062.0,131655.0,169762.0,185615.0,159818.0,209886.0,220792.0,174974.0,233453.0,244020,183080.0,247005.0,89883.84451867598,128880.9596112967,159342.544791983,177234.2848466444,187522.77558457333,70097.93501366535,61162.31399939265,99950.65290009111,104814.75857880352,121331.6125113878,140916.33768600062,132837.83783783784,167622.22897054357,138991.8007895536,185256.60491952626,4,2024-11-01,11254.13444771687,15562.66016698836,14207.760775094013
